city,city_both,city_male,city_female,city_area,urban_both,urban_male,urban_female,urban_area,continent,date,code,country
Samarra Qadha Center,203011.0,102444.0,100567.0,4504.0,,,,,ASIA,1 VII 2015,ESDF,Iraq
Shat Al-Arab Qadha Center,136043.0,68413.0,67630.0,1516.0,,,,,ASIA,1 VII 2015,ESDF,Iraq
Sulaimania Qadha Center,651173.0,325147.0,326026.0,3404.0,,,,,ASIA,1 VII 2015,ESDF,Iraq
Suq AL-Shoyolh Qadha Center,126652.0,63493.0,63159.0,285.0,,,,,ASIA,1 VII 2015,ESDF,Iraq
Telafar Qadha Center,206835.0,105780.0,101055.0,3206.0,,,,,ASIA,1 VII 2015,ESDF,Iraq
That Al Salasil Nahia,277494.0,140647.0,136847.0,147.0,,,,,ASIA,1 VII 2015,ESDF,Iraq
Tikrit Qadha Center,182464.0,92119.0,90345.0,991.0,,,,,ASIA,1 VII 2015,ESDF,Iraq
Tooz-Khormato Qadha Center,117458.0,59233.0,58225.0,1253.0,,,,,ASIA,1 VII 2015,ESDF,Iraq
Zummar Nahia,128017.0,65210.0,62807.0,1247.0,,,,,ASIA,1 VII 2015,ESDF,Iraq
Ashdod,225283.0,110014.0,115269.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Ashqelon,142520.0,69457.0,73063.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Bat Yam,128893.0,61521.0,67372.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Be'er Sheva,209345.0,102108.0,107237.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Bene Beraq,201751.0,103261.0,98491.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Bet Shemesh,121817.0,60817.0,60999.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Haifa,284478.0,137206.0,147272.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Holon,195277.0,94421.0,100857.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
JERUSALEM50,927931.0,463047.0,464885.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Kefar Sava,101098.0,48660.0,52438.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Netanya,219298.0,106855.0,112443.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Petah Tiqwa,246115.0,120695.0,125420.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Ramat Gan,161320.0,77333.0,83987.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Rehovot,142741.0,69804.0,72937.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Rishon Leziyyon,253051.0,124085.0,128966.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Tel Aviv-Yafo,456067.0,226116.0,229951.0,,,,,,ASIA,1 VII 2019,ESDJ,Israel
Abiko,130590.0,63562.0,67028.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ageo,227020.0,112289.0,114731.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Aizuwakamatsu,117433.0,56059.0,61374.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Akashi,303838.0,146778.0,157060.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Akishima,114053.0,56658.0,57395.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Akita,307885.0,145423.0,162462.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Amagasaki,459717.0,222242.0,237475.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Anjo,188512.0,96513.0,91999.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Aomori,275340.0,128099.0,147241.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Asahikawa,329513.0,152162.0,177351.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Asaka,141036.0,70663.0,70373.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ashikaga,144796.0,71427.0,73369.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Atsugi,223747.0,115319.0,108428.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Beppu,115416.0,52432.0,62984.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Chiba,975210.0,481154.0,494056.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Chigasaki,242603.0,117669.0,124934.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Chikusei,100819.0,50025.0,50794.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Chikushino,103374.0,49305.0,54069.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Chofu,242721.0,117046.0,125675.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Daito,119184.0,57836.0,61348.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ebetsu,121145.0,57544.0,63601.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ebina,136581.0,68628.0,67953.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fuchu,262932.0,131474.0,131458.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fuji,245489.0,120723.0,124766.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fujieda,141385.0,68816.0,72569.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fujimi,111881.0,54872.0,57009.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fujimino,113640.0,56078.0,57562.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fujinomiya,128147.0,63390.0,64757.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fujisawa,437155.0,215672.0,221483.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fukaya,141336.0,70229.0,71107.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fukui,262501.0,127883.0,134618.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fukuoka,1613361.0,760972.0,852389.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fukushima,282802.0,138208.0,144594.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Fukuyama,461268.0,224320.0,236948.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Funabashi,642972.0,318847.0,324125.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Gifu,402742.0,191690.0,211052.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Habikino,108872.0,51098.0,57774.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hachinohe,223529.0,106836.0,116693.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hachioji,579605.0,291381.0,288224.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hadano,162579.0,82347.0,80232.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hakodate,251271.0,113972.0,137299.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hakusan,110497.0,53696.0,56801.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hamamatsu,791155.0,393046.0,398109.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Handa,117925.0,59374.0,58551.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hatsukaichi,114253.0,54402.0,59851.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Higashihiroshima,196755.0,99683.0,97072.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Higashikurume,115227.0,55558.0,59669.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Higashimurayama,151941.0,73820.0,78121.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Higashiomi,112872.0,56287.0,56585.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Higashiosaka,494074.0,240292.0,253782.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hikone,113693.0,56500.0,57193.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Himeji,530723.0,256665.0,274058.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hino,190261.0,94809.0,95452.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hirakata,397596.0,188373.0,209223.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hiratsuka,258524.0,129050.0,129474.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hirosaki,168564.0,77274.0,91290.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hiroshima,1201281.0,579466.0,621815.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hitachi,174635.0,87139.0,87496.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hitachinaka,156664.0,79298.0,77366.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Hofu,114038.0,54952.0,59086.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ibaraki,288014.0,138621.0,149393.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ichihara,269653.0,138466.0,131187.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ichikawa,496943.0,251388.0,245555.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ichinomiya,379981.0,184796.0,195185.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ichinoseki,111970.0,54260.0,57710.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Iizuka,126486.0,60195.0,66291.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ikeda,105017.0,49968.0,55049.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ikoma,116951.0,55232.0,61719.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Imabari,151756.0,71822.0,79934.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Inazawa,134738.0,66400.0,68338.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Iruma,145723.0,71808.0,73915.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Isahaya,133957.0,63559.0,70398.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ise,122855.0,58166.0,64689.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Isehara,101839.0,51481.0,50358.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Isesaki,211975.0,106389.0,105586.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ishinomaki,140237.0,68316.0,71921.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Itami,198244.0,95637.0,102607.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Iwaki,333202.0,163591.0,169611.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Iwakuni,129226.0,60990.0,68236.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Iwata,166744.0,83993.0,82751.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Izumi (Osaka),184634.0,88769.0,95865.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Izumisano,100182.0,47822.0,52360.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Izumo,172887.0,83511.0,89376.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Joetsu,188119.0,91921.0,96198.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kadoma,119807.0,58805.0,61002.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kagoshima,593460.0,276188.0,317272.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kakamigahara,144619.0,71253.0,73366.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kakegawa,114989.0,57700.0,57289.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kakogawa,260988.0,127544.0,133444.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kamagaya,109989.0,53592.0,56397.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kamakura,172821.0,81062.0,91759.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kanazawa,463583.0,224594.0,238989.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kanoya,101204.0,48430.0,52774.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Karatsu,117431.0,55029.0,62402.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kariya,153926.0,80203.0,73723.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kashihara,120972.0,57342.0,63630.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kashiwa,426552.0,210721.0,215831.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kasuga,111097.0,53130.0,57967.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kasugai,308832.0,152353.0,156479.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kasukabe,229767.0,113428.0,116339.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kawachinagano,101764.0,47397.0,54367.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kawagoe,354680.0,177393.0,177287.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kawaguchi,594461.0,299265.0,295196.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kawanishi,152473.0,71294.0,81179.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kawasaki,1539081.0,775849.0,763232.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kazo,111702.0,56003.0,55699.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kirishima,123205.0,58986.0,64219.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kiryu,106524.0,51415.0,55109.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kisarazu,136224.0,68464.0,67760.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kishiwada,190796.0,90418.0,100378.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kitakyushu,939622.0,443258.0,496364.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kitami,115608.0,54742.0,60866.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kobe,1527022.0,717052.0,809970.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kochi,326814.0,152482.0,174332.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kodaira,198977.0,97492.0,101485.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kofu,189742.0,92895.0,96847.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Koga,139396.0,69746.0,69650.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Koganei,126253.0,61799.0,64454.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kokubunji,129353.0,63005.0,66348.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Komaki,149033.0,75373.0,73660.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Komatsu,106292.0,52209.0,54083.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Konosu,116864.0,57672.0,59192.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Koriyama,327872.0,161876.0,165996.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Koshigaya,341765.0,168776.0,172989.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kuki,150599.0,74596.0,76003.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kumagaya,194439.0,97040.0,97399.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kumamoto,738744.0,349086.0,389658.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kurashiki,474793.0,228312.0,246481.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kure,214717.0,103801.0,110916.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kurume,303496.0,144486.0,159010.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kusatsu,143958.0,72634.0,71324.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kushiro,165230.0,77512.0,87718.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kuwana,138671.0,68096.0,70575.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Kyoto,1464890.0,692310.0,772580.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Machida,431525.0,210812.0,220713.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Maebashi,332332.0,162343.0,169989.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Marugame,109589.0,53033.0,56556.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Matsubara,117611.0,56517.0,61094.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Matsudo,498293.0,247044.0,251249.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Matsue,203779.0,98577.0,105202.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Matsumoto,241337.0,118325.0,123012.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Matsusaka,159231.0,76393.0,82838.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Matsuyama,511569.0,240313.0,271256.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Minoh,136954.0,65001.0,71953.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Misato,142177.0,71485.0,70692.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Mishima,107851.0,52440.0,55411.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Mitaka,195558.0,94550.0,101008.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Mito,270810.0,132547.0,138263.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Miyakonojo,160736.0,75327.0,85409.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Miyazaki,401591.0,189373.0,212218.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Moriguchi,143063.0,69140.0,73923.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Morioka,289893.0,136950.0,152943.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Musashino,150102.0,71837.0,78265.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nagahama,113719.0,55411.0,58308.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nagano,373251.0,181556.0,191695.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nagaoka,267115.0,131054.0,136061.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nagareyama,199960.0,98446.0,101514.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nagasaki,409305.0,188491.0,220814.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nagoya,2333406.0,1146556.0,1186850.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Naha,317832.0,154081.0,163751.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nara,354833.0,164875.0,189958.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Narashino,176306.0,87890.0,88416.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Narita,132998.0,66249.0,66749.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nasushiobara,115282.0,57295.0,57987.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Neyagawa,229749.0,110767.0,118982.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Niigata,789715.0,379788.0,409927.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Niihama,116005.0,56012.0,59993.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Niiza,166104.0,81792.0,84312.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nishinomiya,485705.0,226078.0,259627.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nishio,169127.0,85615.0,83512.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nishitokyo,207389.0,100969.0,106420.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Nobeoka,118450.0,56099.0,62351.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Noda,152674.0,76171.0,76503.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Numazu,189611.0,93094.0,96517.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Obihiro,166690.0,79642.0,87048.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Odawara,188986.0,91347.0,97639.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ogaki,158342.0,77009.0,81333.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Oita,475852.0,228440.0,247412.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Okayama,725108.0,348694.0,376414.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Okazaki,384805.0,193692.0,191113.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Okinawa,142840.0,69490.0,73350.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ome,133587.0,66631.0,66956.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Omuta,111379.0,51239.0,60140.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Onomichi,131243.0,63468.0,67775.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Osaka,2754742.0,1327024.0,1427718.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Osaki,127381.0,62428.0,64953.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Oshu,113027.0,54862.0,58165.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ota,223150.0,114134.0,109016.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Otaru,111422.0,50148.0,61274.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Otsu,345202.0,166754.0,178448.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Oyama,166791.0,84531.0,82260.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Saga,233466.0,110205.0,123261.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Sagamihara,725302.0,361815.0,363487.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Saijo,104879.0,50682.0,54197.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Saitama,1324591.0,652965.0,671626.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Sakado,100300.0,50039.0,50261.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Sakai (Osaka),826447.0,393880.0,432567.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Sakata,100320.0,47855.0,52465.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Sanda,109324.0,52339.0,56985.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Sano,116220.0,57503.0,58717.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Sapporo,1975065.0,918738.0,1056327.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Sasebo,243387.0,115137.0,128250.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Sayama,148712.0,74138.0,74574.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Sendai,1097196.0,531722.0,565474.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Seto,127869.0,62603.0,65266.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Shimonoseki,255199.0,118683.0,136516.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Shizuoka,693759.0,337888.0,355871.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Shunan,137607.0,66670.0,70937.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Soka,248037.0,125021.0,123016.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Suita,385787.0,185316.0,200471.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Suzuka,195742.0,97355.0,98387.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tachikawa,187089.0,92702.0,94387.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tajimi,106810.0,51441.0,55369.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Takamatsu,417803.0,202089.0,215714.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Takaoka,166513.0,80498.0,86015.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Takarazuka,226658.0,103701.0,122957.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Takasaki,373218.0,182706.0,190512.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Takatsuki,352876.0,168083.0,184793.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tama,147169.0,71739.0,75430.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tochigi,155628.0,77412.0,78216.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Toda,140868.0,71359.0,69509.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tokai,113838.0,59172.0,54666.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tokorozawa,342535.0,168168.0,174367.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tokushima,252364.0,120226.0,132138.0,,,,,,ASIA,1 X 2020,CDJC,Japan
TOKYO51,9744534.0,4776168.0,4968366.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tomakomai,170234.0,83561.0,86673.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tondabayashi,108768.0,50937.0,57831.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Toride,104545.0,51472.0,53073.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tottori,188614.0,91382.0,97232.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Toyama,414171.0,202364.0,211807.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Toyohashi,372134.0,186217.0,185917.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Toyokawa,184659.0,91959.0,92700.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Toyonaka,401818.0,188933.0,212885.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Toyota,422511.0,220755.0,201756.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tsu,274759.0,133547.0,141212.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tsuchiura,142160.0,70962.0,71198.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tsukuba,241785.0,121071.0,120714.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Tsuruoka,122454.0,58641.0,63813.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ube,162707.0,77795.0,84912.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Ueda,154155.0,75387.0,78768.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Uji,179783.0,86345.0,93438.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Urasoe,115741.0,55979.0,59762.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Urayasu,171424.0,83500.0,87924.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Uruma,125406.0,63059.0,62347.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Utsunomiya,519026.0,259636.0,259390.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Wakayama,356858.0,167954.0,188904.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Yachiyo,199597.0,97916.0,101681.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Yaizu,136891.0,66959.0,69932.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Yamagata,247747.0,119022.0,128725.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Yamaguchi,194110.0,92371.0,101739.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Yamato,239269.0,119592.0,119677.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Yao,264654.0,125839.0,138815.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Yatsushiro,123146.0,57320.0,65826.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Yokkaichi,305744.0,152708.0,153036.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Yokohama,3778318.0,1865940.0,1912378.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Yokosuka,388504.0,193794.0,194710.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Yonago,147421.0,69756.0,77665.0,,,,,,ASIA,1 X 2020,CDJC,Japan
Zama,132180.0,65842.0,66338.0,,,,,,ASIA,1 X 2020,CDJC,Japan
AMMAN,3908122.90618176,2085703.6012244,1822419.30495735,,,,,,ASIA,31 XII 2020,ESDF,Jordan
Aqaba,167986.0,96482.0,71504.0,,,,,,ASIA,31 XII 2020,ESDF,Jordan
Irbid,569068.0,297106.0,271962.0,,,,,,ASIA,31 XII 2020,ESDF,Jordan
Madaba,119226.0,63619.0,55607.0,,,,,,ASIA,31 XII 2020,ESDF,Jordan
Mafraq,119993.0,62797.0,57196.0,,,,,,ASIA,31 XII 2020,ESDF,Jordan
Mukhayyam Al-Za'tary,128039.0,63767.0,64272.0,,,,,,ASIA,31 XII 2020,ESDF,Jordan
Ramtha,176242.0,91968.0,84274.0,,,,,,ASIA,31 XII 2020,ESDF,Jordan
Russiefa,535007.0,285296.0,249711.0,,,,,,ASIA,31 XII 2020,ESDF,Jordan
Salt,113071.0,58981.0,54090.0,,,,,,ASIA,31 XII 2020,ESDF,Jordan
